scheduler,task,alpha,release,finish,deadline,response,tardiness,miss
EDF,PIR,0.5,39000.0,39001.0,39100.0,1.0,0.0,0
EDF,Button,0.5,39000.0,39001.5,39150.0,1.5,0.0,0
EDF,Ultra,0.5,39000.0,39003.0,39200.0,3.0,0.0,0
EDF,Ultra,0.5,39200.0,39201.5,39400.0,1.5,0.0,0
EDF,Ultra,0.5,39400.0,39402.0,39600.0,2.0,0.0,0
EDF,PIR,0.5,39500.0,39500.5,39600.0,0.5,0.0,0
EDF,Button,0.5,39500.0,39501.0,39650.0,1.0,0.0,0
EDF,Ultra,0.5,39600.0,39601.5,39800.0,1.5,0.0,0
EDF,Ultra,0.5,39800.0,39802.0,40000.0,2.0,0.0,0
EDF,PIR,0.5,40000.0,40000.5,40100.0,0.5,0.0,0
EDF,Button,0.5,40000.0,40001.0,40150.0,1.0,0.0,0
EDF,Ultra,0.5,40000.0,40002.5,40200.0,2.5,0.0,0
EDF,Sound,0.5,40000.0,40006.5,42000.0,6.5,0.0,0
EDF,Ultra,0.5,40200.0,40202.0,40400.0,2.0,0.0,0
EDF,Ultra,0.5,40400.0,40401.5,40600.0,1.5,0.0,0
EDF,PIR,0.5,40500.0,40501.0,40600.0,1.0,0.0,0
EDF,Button,0.5,40500.0,40501.5,40650.0,1.5,0.0,0
EDF,Ultra,0.5,40600.0,40602.0,40800.0,2.0,0.0,0
EDF,Ultra,0.5,40800.0,40801.5,41000.0,1.5,0.0,0
EDF,PIR,0.5,41000.0,41001.0,41100.0,1.0,0.0,0
EDF,Button,0.5,41000.0,41001.5,41150.0,1.5,0.0,0
EDF,Ultra,0.5,41000.0,41003.0,41200.0,3.0,0.0,0
EDF,Ultra,0.5,41200.0,41201.5,41400.0,1.5,0.0,0
EDF,Ultra,0.5,41400.0,41402.0,41600.0,2.0,0.0,0
EDF,PIR,0.5,41500.0,41500.5,41600.0,0.5,0.0,0
EDF,Button,0.5,41500.0,41501.0,41650.0,1.0,0.0,0
EDF,Ultra,0.5,41600.0,41601.5,41800.0,1.5,0.0,0
EDF,Ultra,0.5,41800.0,41802.0,42000.0,2.0,0.0,0
EDF,PIR,0.5,42000.0,42000.5,42100.0,0.5,0.0,0
EDF,Button,0.5,42000.0,42001.0,42150.0,1.0,0.0,0
EDF,Ultra,0.5,42000.0,42002.5,42200.0,2.5,0.0,0
EDF,Sound,0.5,42000.0,42006.5,44000.0,6.5,0.0,0
EDF,Ultra,0.5,42200.0,42202.0,42400.0,2.0,0.0,0
EDF,Ultra,0.5,42400.0,42401.5,42600.0,1.5,0.0,0
EDF,PIR,0.5,42500.0,42501.0,42600.0,1.0,0.0,0
EDF,Button,0.5,42500.0,42501.5,42650.0,1.5,0.0,0
EDF,Ultra,0.5,42600.0,42602.0,42800.0,2.0,0.0,0
EDF,Ultra,0.5,42800.0,42801.5,43000.0,1.5,0.0,0
EDF,PIR,0.5,43000.0,43001.0,43100.0,1.0,0.0,0
EDF,Button,0.5,43000.0,43001.5,43150.0,1.5,0.0,0
EDF,Ultra,0.5,43000.0,43003.0,43200.0,3.0,0.0,0
EDF,Ultra,0.5,43200.0,43201.5,43400.0,1.5,0.0,0
EDF,Ultra,0.5,43400.0,43402.0,43600.0,2.0,0.0,0
EDF,PIR,0.5,43500.0,43500.5,43600.0,0.5,0.0,0
EDF,Button,0.5,43500.0,43501.0,43650.0,1.0,0.0,0
EDF,Ultra,0.5,43600.0,43601.5,43800.0,1.5,0.0,0
EDF,Ultra,0.5,43800.0,43802.0,44000.0,2.0,0.0,0
EDF,PIR,0.5,44000.0,44000.5,44100.0,0.5,0.0,0
EDF,Button,0.5,44000.0,44001.0,44150.0,1.0,0.0,0
EDF,Ultra,0.5,44000.0,44002.5,44200.0,2.5,0.0,0
EDF,Sound,0.5,44000.0,44006.5,46000.0,6.5,0.0,0
EDF,Ultra,0.5,44200.0,44202.0,44400.0,2.0,0.0,0
EDF,Ultra,0.5,44400.0,44401.5,44600.0,1.5,0.0,0
EDF,PIR,0.5,44500.0,44501.0,44600.0,1.0,0.0,0
EDF,Button,0.5,44500.0,44501.5,44650.0,1.5,0.0,0
EDF,Ultra,0.5,44600.0,44602.0,44800.0,2.0,0.0,0
EDF,Ultra,0.5,44800.0,44801.5,45000.0,1.5,0.0,0
EDF,PIR,0.5,45000.0,45001.0,45100.0,1.0,0.0,0
EDF,Button,0.5,45000.0,45001.5,45150.0,1.5,0.0,0
EDF,Ultra,0.5,45000.0,45003.0,45200.0,3.0,0.0,0
EDF,Ultra,0.5,45200.0,45201.5,45400.0,1.5,0.0,0
EDF,Ultra,0.5,45400.0,45402.0,45600.0,2.0,0.0,0
EDF,PIR,0.5,45500.0,45500.5,45600.0,0.5,0.0,0
EDF,Button,0.5,45500.0,45501.0,45650.0,1.0,0.0,0
EDF,Ultra,0.5,45600.0,45601.5,45800.0,1.5,0.0,0
EDF,Ultra,0.5,45800.0,45802.0,46000.0,2.0,0.0,0
EDF,PIR,0.5,46000.0,46000.5,46100.0,0.5,0.0,0
EDF,Button,0.5,46000.0,46001.0,46150.0,1.0,0.0,0
EDF,Ultra,0.5,46000.0,46002.5,46200.0,2.5,0.0,0
EDF,Sound,0.5,46000.0,46006.5,48000.0,6.5,0.0,0
EDF,Ultra,0.5,46200.0,46202.0,46400.0,2.0,0.0,0
EDF,Ultra,0.5,46400.0,46401.5,46600.0,1.5,0.0,0
EDF,PIR,0.5,46500.0,46501.0,46600.0,1.0,0.0,0
EDF,Button,0.5,46500.0,46501.5,46650.0,1.5,0.0,0
EDF,Ultra,0.5,46600.0,46602.0,46800.0,2.0,0.0,0
EDF,Ultra,0.5,46800.0,46801.5,47000.0,1.5,0.0,0
EDF,PIR,0.5,47000.0,47001.0,47100.0,1.0,0.0,0
EDF,Button,0.5,47000.0,47001.5,47150.0,1.5,0.0,0
EDF,Ultra,0.5,47000.0,47003.0,47200.0,3.0,0.0,0
EDF,Ultra,0.5,47200.0,47201.5,47400.0,1.5,0.0,0
EDF,Ultra,0.5,47400.0,47402.0,47600.0,2.0,0.0,0
EDF,PIR,0.5,47500.0,47500.5,47600.0,0.5,0.0,0
EDF,Button,0.5,47500.0,47501.0,47650.0,1.0,0.0,0
EDF,Ultra,0.5,47600.0,47601.5,47800.0,1.5,0.0,0
EDF,Ultra,0.5,47800.0,47802.0,48000.0,2.0,0.0,0
EDF,PIR,0.5,48000.0,48000.5,48100.0,0.5,0.0,0
EDF,Button,0.5,48000.0,48001.0,48150.0,1.0,0.0,0
EDF,Ultra,0.5,48000.0,48002.5,48200.0,2.5,0.0,0
EDF,Sound,0.5,48000.0,48006.5,50000.0,6.5,0.0,0
EDF,Ultra,0.5,48200.0,48202.0,48400.0,2.0,0.0,0
EDF,Ultra,0.5,48400.0,48401.5,48600.0,1.5,0.0,0
EDF,PIR,0.5,48500.0,48501.0,48600.0,1.0,0.0,0
EDF,Button,0.5,48500.0,48501.5,48650.0,1.5,0.0,0
EDF,Ultra,0.5,48600.0,48602.0,48800.0,2.0,0.0,0
EDF,Ultra,0.5,48800.0,48801.5,49000.0,1.5,0.0,0
EDF,PIR,0.5,49000.0,49001.0,49100.0,1.0,0.0,0
EDF,Button,0.5,49000.0,49001.5,49150.0,1.5,0.0,0
EDF,Ultra,0.5,49000.0,49003.0,49200.0,3.0,0.0,0
EDF,Ultra,0.5,49200.0,49201.5,49400.0,1.5,0.0,0
EDF,Ultra,0.5,49400.0,49402.0,49600.0,2.0,0.0,0
EDF,PIR,0.5,49500.0,49500.5,49600.0,0.5,0.0,0
EDF,Button,0.5,49500.0,49501.0,49650.0,1.0,0.0,0
EDF,Ultra,0.5,49600.0,49601.5,49800.0,1.5,0.0,0
EDF,Ultra,0.5,49800.0,49802.0,50000.0,2.0,0.0,0
EDF,PIR,0.5,50000.0,50000.5,50100.0,0.5,0.0,0
EDF,Button,0.5,50000.0,50001.0,50150.0,1.0,0.0,0
EDF,Ultra,0.5,50000.0,50002.5,50200.0,2.5,0.0,0
EDF,Sound,0.5,50000.0,50006.5,52000.0,6.5,0.0,0
EDF,Ultra,0.5,50200.0,50202.0,50400.0,2.0,0.0,0
EDF,Ultra,0.5,50400.0,50401.5,50600.0,1.5,0.0,0
EDF,PIR,0.5,50500.0,50501.0,50600.0,1.0,0.0,0
EDF,Button,0.5,50500.0,50501.5,50650.0,1.5,0.0,0
EDF,Ultra,0.5,50600.0,50602.0,50800.0,2.0,0.0,0
EDF,Ultra,0.5,50800.0,50801.5,51000.0,1.5,0.0,0
EDF,PIR,0.5,51000.0,51001.0,51100.0,1.0,0.0,0
EDF,Button,0.5,51000.0,51001.5,51150.0,1.5,0.0,0
EDF,Ultra,0.5,51000.0,51003.0,51200.0,3.0,0.0,0
EDF,Ultra,0.5,51200.0,51201.5,51400.0,1.5,0.0,0
EDF,Ultra,0.5,51400.0,51402.0,51600.0,2.0,0.0,0
EDF,PIR,0.5,51500.0,51500.5,51600.0,0.5,0.0,0
EDF,Button,0.5,51500.0,51501.0,51650.0,1.0,0.0,0
EDF,Ultra,0.5,51600.0,51601.5,51800.0,1.5,0.0,0
EDF,Ultra,0.5,51800.0,51802.0,52000.0,2.0,0.0,0
EDF,PIR,0.5,52000.0,52000.5,52100.0,0.5,0.0,0
EDF,Button,0.5,52000.0,52001.0,52150.0,1.0,0.0,0
EDF,Ultra,0.5,52000.0,52002.5,52200.0,2.5,0.0,0
EDF,Sound,0.5,52000.0,52006.5,54000.0,6.5,0.0,0
EDF,Ultra,0.5,52200.0,52202.0,52400.0,2.0,0.0,0
EDF,Ultra,0.5,52400.0,52401.5,52600.0,1.5,0.0,0
EDF,PIR,0.5,52500.0,52501.0,52600.0,1.0,0.0,0
EDF,Button,0.5,52500.0,52501.5,52650.0,1.5,0.0,0
EDF,Ultra,0.5,52600.0,52602.0,52800.0,2.0,0.0,0
EDF,Ultra,0.5,52800.0,52801.5,53000.0,1.5,0.0,0
EDF,PIR,0.5,53000.0,53001.0,53100.0,1.0,0.0,0
EDF,Button,0.5,53000.0,53001.5,53150.0,1.5,0.0,0
EDF,Ultra,0.5,53000.0,53003.0,53200.0,3.0,0.0,0
EDF,Ultra,0.5,53200.0,53201.5,53400.0,1.5,0.0,0
EDF,Ultra,0.5,53400.0,53402.0,53600.0,2.0,0.0,0
EDF,PIR,0.5,53500.0,53500.5,53600.0,0.5,0.0,0
EDF,Button,0.5,53500.0,53501.0,53650.0,1.0,0.0,0
EDF,Ultra,0.5,53600.0,53601.5,53800.0,1.5,0.0,0
EDF,Ultra,0.5,53800.0,53802.0,54000.0,2.0,0.0,0
EDF,PIR,0.5,54000.0,54000.5,54100.0,0.5,0.0,0
EDF,Button,0.5,54000.0,54001.0,54150.0,1.0,0.0,0
EDF,Ultra,0.5,54000.0,54002.5,54200.0,2.5,0.0,0
EDF,Sound,0.5,54000.0,54006.5,56000.0,6.5,0.0,0
EDF,Ultra,0.5,54200.0,54202.0,54400.0,2.0,0.0,0
EDF,Ultra,0.5,54400.0,54401.5,54600.0,1.5,0.0,0
EDF,PIR,0.5,54500.0,54501.0,54600.0,1.0,0.0,0
EDF,Button,0.5,54500.0,54501.5,54650.0,1.5,0.0,0
EDF,Ultra,0.5,54600.0,54602.0,54800.0,2.0,0.0,0
EDF,Ultra,0.5,54800.0,54801.5,55000.0,1.5,0.0,0
EDF,PIR,0.5,55000.0,55001.0,55100.0,1.0,0.0,0
EDF,Button,0.5,55000.0,55001.5,55150.0,1.5,0.0,0
EDF,Ultra,0.5,55000.0,55003.0,55200.0,3.0,0.0,0
EDF,Ultra,0.5,55200.0,55201.5,55400.0,1.5,0.0,0
EDF,Ultra,0.5,55400.0,55402.0,55600.0,2.0,0.0,0
EDF,PIR,0.5,55500.0,55500.5,55600.0,0.5,0.0,0
EDF,Button,0.5,55500.0,55501.0,55650.0,1.0,0.0,0
EDF,Ultra,0.5,55600.0,55601.5,55800.0,1.5,0.0,0
EDF,Ultra,0.5,55800.0,55802.0,56000.0,2.0,0.0,0
EDF,PIR,0.5,56000.0,56000.5,56100.0,0.5,0.0,0
EDF,Button,0.5,56000.0,56001.0,56150.0,1.0,0.0,0
EDF,Ultra,0.5,56000.0,56002.5,56200.0,2.5,0.0,0
EDF,Sound,0.5,56000.0,56006.5,58000.0,6.5,0.0,0
EDF,Ultra,0.5,56200.0,56202.0,56400.0,2.0,0.0,0
EDF,Ultra,0.5,56400.0,56401.5,56600.0,1.5,0.0,0
EDF,PIR,0.5,56500.0,56501.0,56600.0,1.0,0.0,0
EDF,Button,0.5,56500.0,56501.5,56650.0,1.5,0.0,0
EDF,Ultra,0.5,56600.0,56602.0,56800.0,2.0,0.0,0
EDF,Ultra,0.5,56800.0,56801.5,57000.0,1.5,0.0,0
EDF,PIR,0.5,57000.0,57001.0,57100.0,1.0,0.0,0
EDF,Button,0.5,57000.0,57001.5,57150.0,1.5,0.0,0
EDF,Ultra,0.5,57000.0,57003.0,57200.0,3.0,0.0,0
EDF,Ultra,0.5,57200.0,57201.5,57400.0,1.5,0.0,0
EDF,Ultra,0.5,57400.0,57402.0,57600.0,2.0,0.0,0
EDF,PIR,0.5,57500.0,57500.5,57600.0,0.5,0.0,0
EDF,Button,0.5,57500.0,57501.0,57650.0,1.0,0.0,0
EDF,Ultra,0.5,57600.0,57601.5,57800.0,1.5,0.0,0
EDF,Ultra,0.5,57800.0,57802.0,58000.0,2.0,0.0,0
EDF,PIR,0.5,58000.0,58000.5,58100.0,0.5,0.0,0
EDF,Button,0.5,58000.0,58001.0,58150.0,1.0,0.0,0
EDF,Ultra,0.5,58000.0,58002.5,58200.0,2.5,0.0,0
EDF,Sound,0.5,58000.0,58006.5,60000.0,6.5,0.0,0
EDF,Ultra,0.5,58200.0,58202.0,58400.0,2.0,0.0,0
EDF,Ultra,0.5,58400.0,58401.5,58600.0,1.5,0.0,0
EDF,PIR,0.5,58500.0,58501.0,58600.0,1.0,0.0,0
EDF,Button,0.5,58500.0,58501.5,58650.0,1.5,0.0,0
EDF,Ultra,0.5,58600.0,58602.0,58800.0,2.0,0.0,0
EDF,Ultra,0.5,58800.0,58801.5,59000.0,1.5,0.0,0
EDF,PIR,0.5,59000.0,59001.0,59100.0,1.0,0.0,0
EDF,Button,0.5,59000.0,59001.5,59150.0,1.5,0.0,0
EDF,Ultra,0.5,59000.0,59003.0,59200.0,3.0,0.0,0
EDF,Ultra,0.5,59200.0,59201.5,59400.0,1.5,0.0,0
EDF,Ultra,0.5,59400.0,59402.0,59600.0,2.0,0.0,0
EDF,PIR,0.5,59500.0,59500.5,59600.0,0.5,0.0,0
EDF,Button,0.5,59500.0,59501.0,59650.0,1.0,0.0,0
EDF,Ultra,0.5,59600.0,59601.5,59800.0,1.5,0.0,0
EDF,Ultra,0.5,59800.0,59802.0,60000.0,2.0,0.0,0
EDF,PIR,0.5,60000.0,60000.5,60100.0,0.5,0.0,0
RM,Ultra,0.5,0.0,1.5,200.0,1.5,0.0,0
RM,PIR,0.5,0.0,2.0,100.0,2.0,0.0,0
RM,Button,0.5,0.0,2.5,150.0,2.5,0.0,0
RM,Sound,0.5,0.0,6.5,2000.0,6.5,0.0,0
RM,Ultra,0.5,200.0,202.0,400.0,2.0,0.0,0
RM,Ultra,0.5,400.0,401.5,600.0,1.5,0.0,0
RM,PIR,0.5,500.0,501.0,600.0,1.0,0.0,0
RM,Button,0.5,500.0,501.5,650.0,1.5,0.0,0
RM,Ultra,0.5,600.0,602.0,800.0,2.0,0.0,0
RM,Ultra,0.5,800.0,801.5,1000.0,1.5,0.0,0
RM,Ultra,0.5,1000.0,1002.0,1200.0,2.0,0.0,0
RM,PIR,0.5,1000.0,1002.5,1100.0,2.5,0.0,0
RM,Button,0.5,1000.0,1003.0,1150.0,3.0,0.0,0
RM,Ultra,0.5,1200.0,1201.5,1400.0,1.5,0.0,0
RM,Ultra,0.5,1400.0,1402.0,1600.0,2.0,0.0,0
RM,PIR,0.5,1500.0,1500.5,1600.0,0.5,0.0,0
RM,Button,0.5,1500.0,1501.0,1650.0,1.0,0.0,0
RM,Ultra,0.5,1600.0,1601.5,1800.0,1.5,0.0,0
RM,Ultra,0.5,1800.0,1802.0,2000.0,2.0,0.0,0
RM,Ultra,0.5,2000.0,2001.5,2200.0,1.5,0.0,0
RM,PIR,0.5,2000.0,2002.0,2100.0,2.0,0.0,0
RM,Button,0.5,2000.0,2002.5,2150.0,2.5,0.0,0
RM,Sound,0.5,2000.0,2006.5,4000.0,6.5,0.0,0
RM,Ultra,0.5,2200.0,2202.0,2400.0,2.0,0.0,0
RM,Ultra,0.5,2400.0,2401.5,2600.0,1.5,0.0,0
RM,PIR,0.5,2500.0,2501.0,2600.0,1.0,0.0,0
RM,Button,0.5,2500.0,2501.5,2650.0,1.5,0.0,0
RM,Ultra,0.5,2600.0,2602.0,2800.0,2.0,0.0,0
RM,Ultra,0.5,2800.0,2801.5,3000.0,1.5,0.0,0
RM,Ultra,0.5,3000.0,3002.0,3200.0,2.0,0.0,0
RM,PIR,0.5,3000.0,3002.5,3100.0,2.5,0.0,0
RM,Button,0.5,3000.0,3003.0,3150.0,3.0,0.0,0
RM,Ultra,0.5,3200.0,3201.5,3400.0,1.5,0.0,0
RM,Ultra,0.5,3400.0,3402.0,3600.0,2.0,0.0,0
RM,PIR,0.5,3500.0,3500.5,3600.0,0.5,0.0,0
RM,Button,0.5,3500.0,3501.0,3650.0,1.0,0.0,0
RM,Ultra,0.5,3600.0,3601.5,3800.0,1.5,0.0,0
RM,Ultra,0.5,3800.0,3802.0,4000.0,2.0,0.0,0
RM,Ultra,0.5,4000.0,4001.5,4200.0,1.5,0.0,0
RM,PIR,0.5,4000.0,4002.0,4100.0,2.0,0.0,0
RM,Button,0.5,4000.0,4002.5,4150.0,2.5,0.0,0
RM,Sound,0.5,4000.0,4006.5,6000.0,6.5,0.0,0
RM,Ultra,0.5,4200.0,4202.0,4400.0,2.0,0.0,0
RM,Ultra,0.5,4400.0,4401.5,4600.0,1.5,0.0,0
RM,PIR,0.5,4500.0,4501.0,4600.0,1.0,0.0,0
RM,Button,0.5,4500.0,4501.5,4650.0,1.5,0.0,0
RM,Ultra,0.5,4600.0,4602.0,4800.0,2.0,0.0,0
RM,Ultra,0.5,4800.0,4801.5,5000.0,1.5,0.0,0
RM,Ultra,0.5,5000.0,5002.0,5200.0,2.0,0.0,0
RM,PIR,0.5,5000.0,5002.5,5100.0,2.5,0.0,0
RM,Button,0.5,5000.0,5003.0,5150.0,3.0,0.0,0
RM,Ultra,0.5,5200.0,5201.5,5400.0,1.5,0.0,0
RM,Ultra,0.5,5400.0,5402.0,5600.0,2.0,0.0,0
RM,PIR,0.5,5500.0,5500.5,5600.0,0.5,0.0,0
RM,Button,0.5,5500.0,5501.0,5650.0,1.0,0.0,0
RM,Ultra,0.5,5600.0,5601.5,5800.0,1.5,0.0,0
RM,Ultra,0.5,5800.0,5802.0,6000.0,2.0,0.0,0
RM,Ultra,0.5,6000.0,6001.5,6200.0,1.5,0.0,0
RM,PIR,0.5,6000.0,6002.0,6100.0,2.0,0.0,0
RM,Button,0.5,6000.0,6002.5,6150.0,2.5,0.0,0
RM,Sound,0.5,6000.0,6006.5,8000.0,6.5,0.0,0
RM,Ultra,0.5,6200.0,6202.0,6400.0,2.0,0.0,0
RM,Ultra,0.5,6400.0,6401.5,6600.0,1.5,0.0,0
RM,PIR,0.5,6500.0,6501.0,6600.0,1.0,0.0,0
RM,Button,0.5,6500.0,6501.5,6650.0,1.5,0.0,0
RM,Ultra,0.5,6600.0,6602.0,6800.0,2.0,0.0,0
RM,Ultra,0.5,6800.0,6801.5,7000.0,1.5,0.0,0
RM,Ultra,0.5,7000.0,7002.0,7200.0,2.0,0.0,0
RM,PIR,0.5,7000.0,7002.5,7100.0,2.5,0.0,0
RM,Button,0.5,7000.0,7003.0,7150.0,3.0,0.0,0
RM,Ultra,0.5,7200.0,7201.5,7400.0,1.5,0.0,0
RM,Ultra,0.5,7400.0,7402.0,7600.0,2.0,0.0,0
RM,PIR,0.5,7500.0,7500.5,7600.0,0.5,0.0,0
RM,Button,0.5,7500.0,7501.0,7650.0,1.0,0.0,0
RM,Ultra,0.5,7600.0,7601.5,7800.0,1.5,0.0,0
RM,Ultra,0.5,7800.0,7802.0,8000.0,2.0,0.0,0
RM,Ultra,0.5,8000.0,8001.5,8200.0,1.5,0.0,0
RM,PIR,0.5,8000.0,8002.0,8100.0,2.0,0.0,0
RM,Button,0.5,8000.0,8002.5,8150.0,2.5,0.0,0
RM,Sound,0.5,8000.0,8006.5,10000.0,6.5,0.0,0
RM,Ultra,0.5,8200.0,8202.0,8400.0,2.0,0.0,0
RM,Ultra,0.5,8400.0,8401.5,8600.0,1.5,0.0,0
RM,PIR,0.5,8500.0,8501.0,8600.0,1.0,0.0,0
RM,Button,0.5,8500.0,8501.5,8650.0,1.5,0.0,0
RM,Ultra,0.5,8600.0,8602.0,8800.0,2.0,0.0,0
RM,Ultra,0.5,8800.0,8801.5,9000.0,1.5,0.0,0
RM,Ultra,0.5,9000.0,9002.0,9200.0,2.0,0.0,0
RM,PIR,0.5,9000.0,9002.5,9100.0,2.5,0.0,0
RM,Button,0.5,9000.0,9003.0,9150.0,3.0,0.0,0
RM,Ultra,0.5,9200.0,9201.5,9400.0,1.5,0.0,0
RM,Ultra,0.5,9400.0,9402.0,9600.0,2.0,0.0,0
RM,PIR,0.5,9500.0,9500.5,9600.0,0.5,0.0,0
RM,Button,0.5,9500.0,9501.0,9650.0,1.0,0.0,0
RM,Ultra,0.5,9600.0,9601.5,9800.0,1.5,0.0,0
RM,Ultra,0.5,9800.0,9802.0,10000.0,2.0,0.0,0
RM,Ultra,0.5,10000.0,10001.5,10200.0,1.5,0.0,0
RM,PIR,0.5,10000.0,10002.0,10100.0,2.0,0.0,0
RM,Button,0.5,10000.0,10002.5,10150.0,2.5,0.0,0
RM,Sound,0.5,10000.0,10006.5,12000.0,6.5,0.0,0
RM,Ultra,0.5,10200.0,10202.0,10400.0,2.0,0.0,0
RM,Ultra,0.5,10400.0,10401.5,10600.0,1.5,0.0,0
RM,PIR,0.5,10500.0,10501.0,10600.0,1.0,0.0,0
RM,Button,0.5,10500.0,10501.5,10650.0,1.5,0.0,0
RM,Ultra,0.5,10600.0,10602.0,10800.0,2.0,0.0,0
RM,Ultra,0.5,10800.0,10801.5,11000.0,1.5,0.0,0
RM,Ultra,0.5,11000.0,11002.0,11200.0,2.0,0.0,0
RM,PIR,0.5,11000.0,11002.5,11100.0,2.5,0.0,0
RM,Button,0.5,11000.0,11003.0,11150.0,3.0,0.0,0
RM,Ultra,0.5,11200.0,11201.5,11400.0,1.5,0.0,0
RM,Ultra,0.5,11400.0,11402.0,11600.0,2.0,0.0,0
RM,PIR,0.5,11500.0,11500.5,11600.0,0.5,0.0,0
RM,Button,0.5,11500.0,11501.0,11650.0,1.0,0.0,0
RM,Ultra,0.5,11600.0,11601.5,11800.0,1.5,0.0,0
RM,Ultra,0.5,11800.0,11802.0,12000.0,2.0,0.0,0
RM,Ultra,0.5,12000.0,12001.5,12200.0,1.5,0.0,0
RM,PIR,0.5,12000.0,12002.0,12100.0,2.0,0.0,0
RM,Button,0.5,12000.0,12002.5,12150.0,2.5,0.0,0
RM,Sound,0.5,12000.0,12006.5,14000.0,6.5,0.0,0
RM,Ultra,0.5,12200.0,12202.0,12400.0,2.0,0.0,0
RM,Ultra,0.5,12400.0,12401.5,12600.0,1.5,0.0,0
RM,PIR,0.5,12500.0,12501.0,12600.0,1.0,0.0,0
RM,Button,0.5,12500.0,12501.5,12650.0,1.5,0.0,0
RM,Ultra,0.5,12600.0,12602.0,12800.0,2.0,0.0,0
RM,Ultra,0.5,12800.0,12801.5,13000.0,1.5,0.0,0
RM,Ultra,0.5,13000.0,13002.0,13200.0,2.0,0.0,0
RM,PIR,0.5,13000.0,13002.5,13100.0,2.5,0.0,0
RM,Button,0.5,13000.0,13003.0,13150.0,3.0,0.0,0
RM,Ultra,0.5,13200.0,13201.5,13400.0,1.5,0.0,0
RM,Ultra,0.5,13400.0,13402.0,13600.0,2.0,0.0,0
RM,PIR,0.5,13500.0,13500.5,13600.0,0.5,0.0,0
RM,Button,0.5,13500.0,13501.0,13650.0,1.0,0.0,0
RM,Ultra,0.5,13600.0,13601.5,13800.0,1.5,0.0,0
RM,Ultra,0.5,13800.0,13802.0,14000.0,2.0,0.0,0
RM,Ultra,0.5,14000.0,14001.5,14200.0,1.5,0.0,0
RM,PIR,0.5,14000.0,14002.0,14100.0,2.0,0.0,0
RM,Button,0.5,14000.0,14002.5,14150.0,2.5,0.0,0
RM,Sound,0.5,14000.0,14006.5,16000.0,6.5,0.0,0
RM,Ultra,0.5,14200.0,14202.0,14400.0,2.0,0.0,0
RM,Ultra,0.5,14400.0,14401.5,14600.0,1.5,0.0,0
RM,PIR,0.5,14500.0,14501.0,14600.0,1.0,0.0,0
RM,Button,0.5,14500.0,14501.5,14650.0,1.5,0.0,0
RM,Ultra,0.5,14600.0,14602.0,14800.0,2.0,0.0,0
RM,Ultra,0.5,14800.0,14801.5,15000.0,1.5,0.0,0
RM,Ultra,0.5,15000.0,15002.0,15200.0,2.0,0.0,0
RM,PIR,0.5,15000.0,15002.5,15100.0,2.5,0.0,0
RM,Button,0.5,15000.0,15003.0,15150.0,3.0,0.0,0
RM,Ultra,0.5,15200.0,15201.5,15400.0,1.5,0.0,0
RM,Ultra,0.5,15400.0,15402.0,15600.0,2.0,0.0,0
RM,PIR,0.5,15500.0,15500.5,15600.0,0.5,0.0,0
RM,Button,0.5,15500.0,15501.0,15650.0,1.0,0.0,0
RM,Ultra,0.5,15600.0,15601.5,15800.0,1.5,0.0,0
RM,Ultra,0.5,15800.0,15802.0,16000.0,2.0,0.0,0
RM,Ultra,0.5,16000.0,16001.5,16200.0,1.5,0.0,0
RM,PIR,0.5,16000.0,16002.0,16100.0,2.0,0.0,0
RM,Button,0.5,16000.0,16002.5,16150.0,2.5,0.0,0
RM,Sound,0.5,16000.0,16006.5,18000.0,6.5,0.0,0
RM,Ultra,0.5,16200.0,16202.0,16400.0,2.0,0.0,0
RM,Ultra,0.5,16400.0,16401.5,16600.0,1.5,0.0,0
RM,PIR,0.5,16500.0,16501.0,16600.0,1.0,0.0,0
RM,Button,0.5,16500.0,16501.5,16650.0,1.5,0.0,0
RM,Ultra,0.5,16600.0,16602.0,16800.0,2.0,0.0,0
RM,Ultra,0.5,16800.0,16801.5,17000.0,1.5,0.0,0
RM,Ultra,0.5,17000.0,17002.0,17200.0,2.0,0.0,0
RM,PIR,0.5,17000.0,17002.5,17100.0,2.5,0.0,0
RM,Button,0.5,17000.0,17003.0,17150.0,3.0,0.0,0
RM,Ultra,0.5,17200.0,17201.5,17400.0,1.5,0.0,0
RM,Ultra,0.5,17400.0,17402.0,17600.0,2.0,0.0,0
RM,PIR,0.5,17500.0,17500.5,17600.0,0.5,0.0,0
RM,Button,0.5,17500.0,17501.0,17650.0,1.0,0.0,0
RM,Ultra,0.5,17600.0,17601.5,17800.0,1.5,0.0,0
RM,Ultra,0.5,17800.0,17802.0,18000.0,2.0,0.0,0
RM,Ultra,0.5,18000.0,18001.5,18200.0,1.5,0.0,0
RM,PIR,0.5,18000.0,18002.0,18100.0,2.0,0.0,0
RM,Button,0.5,18000.0,18002.5,18150.0,2.5,0.0,0
RM,Sound,0.5,18000.0,18006.5,20000.0,6.5,0.0,0
RM,Ultra,0.5,18200.0,18202.0,18400.0,2.0,0.0,0
RM,Ultra,0.5,18400.0,18401.5,18600.0,1.5,0.0,0
RM,PIR,0.5,18500.0,18501.0,18600.0,1.0,0.0,0
RM,Button,0.5,18500.0,18501.5,18650.0,1.5,0.0,0
